"","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","track_age"
"25763",56,1993-10-05,"r&b","neo soul",0.697,0.409,"0",-11.238,"1",0.0369,0.685,2.83e-05,0.114,0.542,124.382,251133,9612
"25764",4,2007-01-01,"r&b","neo soul",0.503,0.332,"0",-11.548,"1",0.0264,0.558,0.000815,0.387,0.379,131.715,362973,4776
"25765",37,2005-01-01,"r&b","neo soul",0.303,0.582,"1",-7.612,"1",0.0474,0.131,0,0.489,0.432,74.814,319147,5506
"25766",42,2013-11-11,"r&b","neo soul",0.715,0.65,"2",-5.615,"1",0.163,0.196,0,0.319,0.51,89.949,117520,2270
"25767",11,2003-01-01,"r&b","neo soul",0.701,0.378,"1",-7.693,"1",0.0279,0.42,0,0.0461,0.321,90.985,244720,6237
"25768",5,2003-11-18,"r&b","neo soul",0.742,0.668,"5",-5.449,"0",0.129,0.178,2.07e-06,0.107,0.604,92.019,269867,5916
"25769",39,2012-01-01,"r&b","neo soul",0.579,0.834,"7",-5.668,"1",0.0561,0.00313,4.25e-05,0.18,0.424,92.059,280840,2950
"25770",28,2012-09-28,"r&b","neo soul",0.424,0.382,"2",-8.754,"1",0.0286,0.542,1.03e-05,0.102,0.164,110.724,304000,2679
"25771",14,2014-10-17,"r&b","neo soul",0.53,0.398,"6",-8.506,"1",0.0523,0.274,0,0.0858,0.717,129.592,207853,1930
"25772",20,2012-09-28,"r&b","neo soul",0.573,0.679,"10",-5.123,"1",0.0276,0.119,0,0.0902,0.497,139.948,229640,2679
"25773",20,2012-09-28,"r&b","neo soul",0.539,0.378,"9",-8.291,"1",0.033,0.748,0,0.0967,0.185,142.005,237147,2679
"25774",1,2013-11-11,"r&b","neo soul",0.641,0.56,"1",-9.881,"1",0.0434,0.11,0,0.213,0.662,118.939,197507,2270
"25775",32,NA,"r&b","neo soul",0.684,0.599,"9",-5.538,"1",0.394,0.166,3.77e-05,0.494,0.4,162.981,216067,NA
"25776",25,2013-12-17,"r&b","neo soul",0.737,0.655,"1",-8.651,"1",0.0462,0.257,0.000273,0.0989,0.64,95.018,219789,2234
"25777",28,2013-12-12,"r&b","neo soul",0.485,0.428,"4",-10.169,"1",0.0436,0.175,0,0.354,0.581,61.671,298804,2239
"25778",24,2011-11-22,"r&b","neo soul",0.696,0.828,"6",-3.586,"1",0.176,0.1,0,0.195,0.892,103.02,174000,2990
"25779",41,2012-10-29,"r&b","neo soul",0.425,0.378,"5",-5.819,"0",0.0341,0.689,0,0.0664,0.405,118.593,243067,2648
"25780",9,1996-01-01,"r&b","neo soul",0.768,0.0797,"10",-13.645,"1",0.0563,0.929,0,0.125,0.607,113.261,163707,8794
"25781",58,2012-10-27,"r&b","neo soul",0.722,0.0767,"1",-16.467,"1",0.0551,0.969,1.48e-06,0.127,0.484,84.854,211240,2650
"25782",59,1967-11-01,"r&b","neo soul",0.383,0.391,"5",-10.386,"1",0.031,0.722,0,0.12,0.213,99.7,170840,19082
"25783",0,1988-01-01,"r&b","neo soul",0.528,0.433,"3",-12.278,"1",0.0385,0.599,0,0.457,0.722,129.977,136360,11716
"25784",38,2006-01-01,"r&b","neo soul",0.609,0.416,"10",-9.654,"1",0.0581,0.783,2.36e-05,0.374,0.545,98.033,155453,5141
"25785",28,2007-01-01,"r&b","neo soul",0.691,0.66,"5",-8.161,"1",0.0354,0.18,0.000266,0.174,0.94,146.78,143507,4776
"25786",15,2009-01-01,"r&b","neo soul",0.503,0.689,"0",-5.047,"1",0.0463,0.252,0,0.0861,0.733,82.328,146733,4045
"25787",2,NA,"r&b","neo soul",0.538,0.679,"2",-4.339,"1",0.033,0.65,0.00273,0.124,0.369,117.006,236333,NA
"25788",45,NA,"r&b","neo soul",0.611,0.359,"7",-8.026,"1",0.0253,0.79,0,0.391,0.568,106.274,132107,NA
"25789",90,1994-11-01,"r&b","neo soul",0.335,0.625,"7",-7.462,"1",0.0386,0.164,0,0.0708,0.346,150.277,241107,9220
"25790",11,NA,"r&b","neo soul",0.688,0.7,"7",-6.295,"1",0.0757,0.73,0,0.727,0.876,119.117,142547,NA
"25791",57,2009-01-01,"r&b","neo soul",0.582,0.818,"3",-5.364,"1",0.0549,0.133,1.9e-06,0.832,0.708,128.891,182293,4045
"25792",48,NA,"r&b","neo soul",0.683,0.473,"5",-14.698,"0",0.0307,0.368,2.04e-05,0.313,0.966,103.849,129240,NA
"25793",79,1986-01-01,"r&b","neo soul",0.681,0.715,"7",-10.609,"0",0.0912,0.812,9.43e-06,0.0777,0.957,152.132,165733,12446
"25794",1,2013-11-01,"r&b","neo soul",0.6,0.0658,"1",-15.907,"1",0.0455,0.989,0.151,0.109,0.187,46.169,191267,2280
"25795",49,2013-10-25,"r&b","neo soul",0.679,0.759,"1",-5.208,"1",0.129,0.0348,0,0.0663,0.333,87.618,144453,2287
"25796",23,2014-11-18,"r&b","neo soul",0.693,0.392,"9",-13.466,"0",0.0339,0.0761,0,0.116,0.42,102.922,311590,1898
"25797",7,1999-01-01,"r&b","neo soul",0.402,0.557,"0",-11.437,"1",0.0298,0.0784,0,0.305,0.454,94.049,177533,7698
"25798",10,1999-01-01,"r&b","neo soul",0.219,0.456,"4",-10.916,"0",0.0311,0.0751,0,0.258,0.309,81.863,167600,7698
"25799",12,1999-01-01,"r&b","neo soul",0.451,0.446,"6",-10.168,"0",0.0321,0.257,4.45e-06,0.103,0.567,89.459,202733,7698
"25800",26,2012-01-01,"r&b","neo soul",0.419,0.541,"8",-9.118,"1",0.0543,0.292,0,0.354,0.244,127.259,216360,2950
"25801",43,2008-01-01,"r&b","neo soul",0.522,0.756,"0",-6.429,"1",0.157,0.37,0,0.0865,0.432,145.938,234560,4411
"25802",29,2008-01-01,"r&b","neo soul",0.586,0.594,"5",-7.585,"1",0.0775,0.591,0.000365,0.137,0.381,149.79,264573,4411
"25803",55,2008-01-01,"r&b","neo soul",0.53,0.326,"1",-10.147,"1",0.0327,0.818,4.02e-06,0.0919,0.229,111.831,186333,4411
"25804",28,2004-12-07,"r&b","neo soul",0.538,0.186,"8",-10.351,"1",0.048,0.821,9.23e-06,0.109,0.468,126.82,160333,5531
"25805",25,2004-12-07,"r&b","neo soul",0.529,0.518,"5",-8.332,"1",0.134,0.534,0,0.276,0.776,168.735,214440,5531
"25806",23,2004-12-07,"r&b","neo soul",0.368,0.0323,"3",-23.014,"1",0.0341,0.821,0,0.142,0.64,87.479,160667,5531
"25807",23,2006-06-12,"r&b","neo soul",0.635,0.571,"0",-8.461,"1",0.066,0.665,2.48e-05,0.0854,0.435,142.07,157187,4979
"25808",24,2005-01-01,"r&b","neo soul",0.436,0.228,"2",-12.5,"1",0.0357,0.675,2.99e-05,0.108,0.144,120.858,242227,5506
"25809",30,2015-10-16,"r&b","neo soul",0.544,0.516,"0",-6.363,"1",0.0348,0.343,0,0.198,0.325,94.87,214587,1566
"25810",2,2009-01-01,"r&b","neo soul",0.336,0.339,"5",-14.266,"1",0.0332,0.883,4.71e-05,0.113,0.207,179.75,255920,4045
"25811",25,NA,"r&b","neo soul",0.576,0.561,"2",-14.122,"1",0.0423,0.122,0,0.0531,0.908,149.174,238200,NA
"25812",45,1993-10-05,"r&b","neo soul",0.225,0.121,"2",-19.697,"1",0.0375,0.924,1.67e-05,0.128,0.071,117.105,152333,9612
"25813",26,1988-01-01,"r&b","neo soul",0.551,0.292,"0",-15.494,"1",0.0383,0.0802,0,0.0811,0.582,78.158,196067,11716
"25814",73,NA,"r&b","neo soul",0.343,0.76,"3",-7.146,"1",0.0513,0.392,0.000388,0.0773,0.356,126.322,166453,NA
"25815",20,2001-01-01,"r&b","neo soul",0.668,0.525,"8",-9.081,"1",0.218,0.623,0.000757,0.152,0.586,150.19,332042,6967
"25816",45,1993-11-08,"r&b","neo soul",0.772,0.766,"5",-8.96,"0",0.0533,0.0252,0.011,0.2,0.759,96.581,223573,9578
"25817",30,2010-11-01,"r&b","neo soul",0.32,0.421,"1",-8.306,"1",0.0284,0.0601,0.00252,0.125,0.13,172.369,342520,3376
"25818",46,1992-01-01,"r&b","neo soul",0.552,0.0858,"6",-21.025,"1",0.0378,0.968,0.0153,0.109,0.364,110.942,173827,10255
"25819",25,2013-11-02,"r&b","neo soul",0.785,0.341,"0",-10.32,"1",0.0366,0.353,5.41e-06,0.118,0.69,111.874,160933,2279
"25820",58,2015-10-30,"r&b","neo soul",0.653,0.415,"0",-7.489,"1",0.0288,0.147,0,0.0759,0.762,91.977,202560,1552
"25821",48,2004-01-01,"r&b","neo soul",0.353,0.354,"10",-13.448,"1",0.0575,0.797,0,0.582,0.71,90.563,167413,5872
"25822",4,2010-01-01,"r&b","neo soul",0.666,0.61,"0",-6.101,"1",0.0399,0.481,0,0.203,0.806,139.085,181053,3680
"25823",32,2015-01-01,"r&b","neo soul",0.57,0.51,"8",-8.148,"1",0.057,0.763,0,0.285,0.841,76.919,133773,1854
"25824",42,2007-01-01,"r&b","neo soul",0.599,0.548,"8",-9.906,"1",0.0608,0.249,0.000933,0.271,0.81,101.641,149880,4776
"25825",51,2015-10-16,"r&b","neo soul",0.513,0.699,"1",-6.903,"0",0.284,0.287,0,0.118,0.306,173.845,185747,1566
"25826",38,NA,"r&b","neo soul",0.605,0.837,"5",-6.631,"0",0.0592,0.42,5.36e-06,0.102,0.527,97.191,318400,NA
"25827",54,2015-11-08,"r&b","neo soul",0.637,0.707,"7",-3.534,"1",0.0906,0.596,0,0.363,0.72,141.242,161973,1543
"25828",5,1988-01-01,"r&b","neo soul",0.664,0.434,"1",-10.801,"1",0.0349,0.767,0,0.319,0.674,151.727,145493,11716
"25829",33,1993-01-01,"r&b","neo soul",0.564,0.563,"6",-9.809,"0",0.0291,0.194,0.000137,0.0394,0.709,152.163,324160,9889
"25830",52,2004-01-01,"r&b","neo soul",0.474,0.411,"8",-7.56,"1",0.0383,0.66,0,0.569,0.475,90.636,221267,5872
"25831",1,2015-01-01,"r&b","neo soul",0.367,0.501,"0",-8.324,"1",0.0734,0.553,0,0.0797,0.395,121.156,163533,1854
"25832",7,2007-01-01,"r&b","neo soul",0.485,0.301,"4",-14.518,"1",0.0336,0.755,8.14e-06,0.104,0.416,180.598,166573,4776
"25833",0,NA,"r&b","neo soul",0.339,0.602,"11",-12.926,"0",0.0838,0.434,2.25e-05,0.0518,0.51,104.091,503093,NA
"25834",23,1991-01-01,"r&b","neo soul",0.635,0.832,"0",-8.249,"0",0.0288,0.0204,0.00027,0.124,0.929,120.07,248067,10620
"25835",51,2013-01-01,"r&b","neo soul",0.467,0.572,"7",-5.617,"1",0.103,0.528,0,0.0517,0.591,140.904,147413,2584
"25836",43,2006-01-01,"r&b","neo soul",0.44,0.121,"10",-12.865,"1",0.0354,0.898,0,0.0981,0.248,146.177,137547,5141
"25837",43,1996-01-01,"r&b","neo soul",0.311,0.192,"6",-14.745,"1",0.0389,0.344,0,0.0619,0.397,75.018,144933,8794
"25838",35,NA,"r&b","neo soul",0.359,0.311,"8",-14.147,"1",0.0459,0.865,5e-06,0.104,0.483,82.231,223840,NA
"25839",20,2015-11-23,"r&b","neo soul",0.235,0.386,"5",-8.93,"1",0.028,0.572,0,0.0863,0.0956,78.757,225861,1528
"25840",20,2015-11-23,"r&b","neo soul",0.358,0.501,"4",-9.169,"0",0.166,0.509,0,0.469,0.36,76.972,244131,1528
"25841",43,2001-01-01,"r&b","neo soul",0.6,0.921,"6",-4.683,"1",0.0713,0.391,2.89e-05,0.169,0.493,95.124,360133,6967
"25842",14,2001-03-27,"r&b","neo soul",0.652,0.604,"9",-8.766,"0",0.227,0.111,1.01e-05,0.0409,0.675,170.003,249960,6882
"25843",9,2000-08-26,"r&b","neo soul",0.609,0.684,"1",-10.133,"1",0.0512,0.432,0.000254,0.239,0.53,81.981,307733,7095
"25844",49,1999-09-27,"r&b","neo soul",0.698,0.662,"10",-7.997,"1",0.087,0.564,1.38e-06,0.0875,0.81,141.639,283701,7429
"25845",52,2012-01-01,"r&b","neo soul",0.775,0.571,"8",-8.097,"1",0.0342,0.0291,0.0882,0.0941,0.379,97.491,307627,2950
"25846",55,2000-11-14,"r&b","neo soul",0.754,0.376,"0",-7.561,"1",0.204,0.404,0,0.358,0.554,95.018,251427,7015
"25847",2,1997-02-11,"r&b","neo soul",0.643,0.413,"8",-11.929,"0",0.0564,0.129,0.00105,0.095,0.339,130.026,386612,8387
"25848",27,2004-08-31,"r&b","neo soul",0.677,0.334,"4",-9.22,"0",0.144,0.301,0,0.0778,0.313,138.832,289027,5629
"25849",31,NA,"r&b","neo soul",0.644,0.665,"10",-7.857,"0",0.0456,0.183,0.000622,0.0954,0.824,92.928,273720,NA
"25850",37,2011-12-13,"r&b","neo soul",0.732,0.583,"0",-5.513,"1",0.0526,0.208,0,0.0938,0.493,134.217,255253,2969
"25851",25,2010-01-01,"r&b","neo soul",0.575,0.822,"4",-8.133,"0",0.263,0.0454,0.00378,0.0511,0.501,175.995,270053,3680
"25852",36,2001-01-01,"r&b","neo soul",0.757,0.458,"3",-5.365,"0",0.155,0.0367,2.96e-05,0.0931,0.731,90.997,206467,6967
"25853",37,2008-09-17,"r&b","neo soul",0.749,0.518,"1",-7.581,"0",0.0987,0.0377,0,0.376,0.575,75.994,217080,4151
"25854",11,2007-01-01,"r&b","neo soul",0.718,0.469,"5",-9.655,"1",0.048,0.27,0,0.0469,0.826,79.901,302160,4776
"25855",37,2012-01-01,"r&b","neo soul",0.589,0.433,"1",-6,"1",0.0458,0.324,5.47e-05,0.0698,0.343,99.875,198133,2950
"25856",53,2001-01-01,"r&b","neo soul",0.697,0.445,"5",-7.081,"1",0.0638,0.263,0.00274,0.133,0.396,119.943,296107,6967
"25857",43,2004-08-31,"r&b","neo soul",0.669,0.557,"10",-8.451,"0",0.274,0.128,0.000517,0.176,0.741,170.093,266693,5629
"25858",51,2001-01-01,"r&b","neo soul",0.706,0.326,"8",-10.45,"0",0.116,0.538,8.06e-06,0.171,0.705,145.976,318667,6967
"25859",38,2000-01-01,"r&b","neo soul",0.554,0.472,"0",-8.215,"1",0.285,0.305,0.000492,0.119,0.497,141.283,221240,7333
"25860",45,1999-08-13,"r&b","neo soul",0.44,0.239,"7",-17.042,"1",0.0264,0.772,0.00304,0.0924,0.167,106.777,212640,7474
"25861",67,NA,"r&b","neo soul",0.618,0.552,"8",-6.863,"1",0.0981,0.176,0,0.252,0.586,81.975,242773,NA
"25862",41,2002-11-05,"r&b","neo soul",0.741,0.437,"3",-8.19,"0",0.0314,0.0367,0.00184,0.0496,0.533,129.896,248240,6294
"25863",42,2004-08-31,"r&b","neo soul",0.878,0.242,"5",-9.438,"0",0.281,0.0312,0.00163,0.133,0.43,146.077,284800,5629
"25864",25,2004-08-31,"r&b","neo soul",0.734,0.402,"8",-9.581,"1",0.0733,0.186,0,0.121,0.4,79.992,279600,5629
"25865",41,2012-01-01,"r&b","neo soul",0.471,0.476,"7",-6.995,"0",0.159,0.221,1.94e-06,0.15,0.188,90.896,370027,2950
"25866",18,2003-10-14,"r&b","neo soul",0.402,0.219,"1",-19.019,"1",0.0446,0.661,0.248,0.079,0.0673,91.885,324293,5951
"25867",45,NA,"r&b","neo soul",0.696,0.49,"6",-6.631,"0",0.0347,0.155,0.000351,0.0563,0.557,179.825,288840,NA
"25868",2,1995-07-03,"r&b","neo soul",0.407,0.525,"11",-12.725,"0",0.166,0.381,0.000452,0.0816,0.329,74.34,384667,8976
"25869",48,2004-01-20,"r&b","neo soul",0.595,0.525,"11",-7.338,"1",0.245,0.32,0,0.0419,0.756,136.061,226333,5853
"25870",62,1995-07-03,"r&b","neo soul",0.815,0.364,"8",-11.834,"0",0.089,0.14,0.0255,0.121,0.723,84.898,346267,8976
"25871",54,2015-05-01,"r&b","neo soul",0.554,0.443,"7",-7.461,"0",0.211,0.185,1.92e-05,0.16,0.483,83.892,289480,1734
"25872",21,2008-11-25,"r&b","neo soul",0.727,0.38,"5",-7.88,"1",0.0455,0.0526,0,0.144,0.431,105.736,287427,4082
"25873",39,2016-06-03,"r&b","neo soul",0.637,0.44,"4",-10.811,"0",0.0895,0.184,1.15e-05,0.0918,0.44,83.109,322347,1335
"25874",26,2005-01-01,"r&b","neo soul",0.539,0.279,"2",-9.138,"0",0.033,0.852,5.6e-05,0.0787,0.241,94.004,366413,5506
"25875",57,2003-07-15,"r&b","neo soul",0.556,0.346,"0",-9.809,"0",0.311,0.536,0,0.106,0.451,123.869,246773,6042
"25876",36,2003-01-01,"r&b","neo soul",0.457,0.37,"4",-9.703,"0",0.03,0.47,0,0.116,0.179,125.814,334693,6237
"25877",0,2012-08-21,"r&b","neo soul",0.566,0.675,"6",-8.904,"1",0.0322,0.00714,0.00338,0.143,0.369,93.893,253787,2717
"25878",60,1997-04-21,"r&b","neo soul",0.699,0.388,"6",-10.722,"1",0.0531,0.588,1.98e-06,0.0658,0.566,125.858,274667,8318
"25879",63,2006-01-01,"r&b","neo soul",0.605,0.226,"2",-10.617,"0",0.0347,0.715,1e-04,0.35,0.142,122.713,243213,5141
"25880",75,2006-01-01,"r&b","neo soul",0.739,0.511,"9",-7.844,"1",0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,5141
"25881",48,2006-01-01,"r&b","neo soul",0.659,0.226,"1",-11.787,"0",0.0517,0.789,0.000113,0.0858,0.0705,119.687,278640,5141
"25882",24,2015-04-06,"r&b","neo soul",0.672,0.499,"9",-8.438,"1",0.0466,0.29,5.39e-05,0.179,0.351,80.22,252364,1759
"25883",51,1996-01-01,"r&b","neo soul",0.651,0.501,"0",-8.914,"0",0.0312,0.314,0,0.141,0.373,109.896,264600,8794
"25884",46,2002-01-01,"r&b","neo soul",0.711,0.467,"1",-9.413,"1",0.208,0.0844,0.000108,0.0847,0.7,86.752,275067,6602
"25885",44,2017-11-17,"r&b","neo soul",0.752,0.558,"0",-4.039,"1",0.083,0.148,0,0.134,0.636,127.054,284760,803
"25886",43,1998-06-30,"r&b","neo soul",0.622,0.572,"1",-9.16,"1",0.153,0.384,1.17e-05,0.523,0.342,96.073,278067,7883
"25887",47,2000-04-18,"r&b","neo soul",0.548,0.542,"1",-8.435,"0",0.0409,0.544,0,0.148,0.389,83.106,271868,7225
"25888",52,2000-04-18,"r&b","neo soul",0.736,0.666,"1",-4.929,"1",0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760,7225
"25889",52,2000-04-18,"r&b","neo soul",0.667,0.627,"6",-10.488,"0",0.0654,0.0972,5.19e-05,0.111,0.784,186.081,232560,7225
"25890",35,2008-01-01,"r&b","neo soul",0.552,0.431,"1",-13.926,"1",0.0352,0.384,0.352,0.237,0.643,84.312,336707,4411
"25891",54,2008-01-01,"r&b","neo soul",0.578,0.438,"2",-11.483,"0",0.0696,0.737,0.00877,0.097,0.79,89.083,225200,4411
"25892",32,2008-01-01,"r&b","neo soul",0.387,0.44,"8",-11.158,"1",0.0337,0.519,0.0152,0.0909,0.386,165.238,481080,4411
"25893",44,2008-01-01,"r&b","neo soul",0.506,0.33,"2",-12.584,"1",0.0571,0.715,5.06e-05,0.0992,0.338,136.133,263507,4411
"25894",54,2002-02-12,"r&b","neo soul",0.714,0.436,"1",-6.471,"1",0.0342,0.462,0.0117,0.107,0.372,93.025,229693,6560
"25895",57,NA,"r&b","neo soul",0.652,0.498,"11",-6.201,"1",0.0416,0.517,0,0.149,0.321,120.144,324280,NA
"25896",58,NA,"r&b","neo soul",0.702,0.458,"0",-8.195,"1",0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,NA
"25897",45,2002-01-01,"r&b","neo soul",0.708,0.644,"8",-4.825,"1",0.238,0.264,0,0.116,0.662,89.968,243440,6602
"25898",54,2004-11-22,"r&b","neo soul",0.717,0.449,"5",-9.688,"0",0.0596,0.681,0,0.0902,0.611,108.802,257427,5546
"25899",18,NA,"r&b","neo soul",0.469,0.132,"10",-14.001,"1",0.0807,0.929,0,0.0873,0.36,67.011,281467,NA
"25900",50,2001-03-13,"r&b","neo soul",0.78,0.572,"0",-6.797,"1",0.0951,0.0618,0,0.0495,0.695,100.999,263866,6896
"25901",26,NA,"r&b","neo soul",0.586,0.507,"5",-8.184,"0",0.0389,0.769,0,0.172,0.388,119.77,294227,NA
"25902",63,1995-07-25,"r&b","neo soul",0.8,0.361,"6",-10.849,"0",0.0635,0.0355,3.75e-06,0.0668,0.887,93.059,236067,8954
"25903",36,1995-07-25,"r&b","neo soul",0.634,0.598,"2",-10.415,"1",0.0962,0.0997,0.00035,0.298,0.729,83.082,260440,8954
"25904",0,2003-01-01,"r&b","neo soul",0.757,0.511,"0",-10.43,"1",0.143,0.199,0.106,0.143,0.398,90.009,348547,6237
"25905",31,2003-01-01,"r&b","neo soul",0.671,0.322,"0",-13.548,"1",0.0427,0.409,0.153,0.0886,0.41,93.901,296040,6237
"25906",31,2003-01-01,"r&b","neo soul",0.606,0.343,"0",-12.022,"1",0.0492,0.596,0.524,0.529,0.512,74.637,394947,6237
"25907",9,2005-01-01,"r&b","neo soul",0.651,0.405,"8",-8.397,"0",0.036,0.477,0,0.131,0.551,130.236,253067,5506
"25908",47,NA,"r&b","neo soul",0.744,0.735,"10",-6.514,"0",0.0293,0.0188,0.00016,0.0569,0.951,99.991,241345,NA
"25909",50,2002-01-01,"r&b","neo soul",0.339,0.273,"5",-9.945,"0",0.0309,0.729,0,0.152,0.304,96.804,251467,6602
"25910",27,2000-02-02,"r&b","neo soul",0.593,0.459,"8",-9.403,"0",0.318,0.411,0.0108,0.399,0.207,165.041,267973,7301
"25911",13,NA,"r&b","neo soul",0.546,0.57,"4",-10.289,"0",0.0715,0.196,9.95e-05,0.303,0.282,90.514,258067,NA
"25912",40,2005-09-20,"r&b","neo soul",0.423,0.468,"6",-8.191,"0",0.0711,0.436,0.0058,0.0535,0.585,158.808,286547,5244
"25913",62,1992-10-27,"r&b","neo soul",0.85,0.513,"7",-10.663,"1",0.0513,0.0624,0.00249,0.0689,0.623,99.01,278333,9955
"25914",51,2002-01-01,"r&b","neo soul",0.412,0.769,"11",-6.057,"0",0.182,0.462,1.16e-06,0.0485,0.414,101.954,254493,6602
"25915",53,2004-01-01,"r&b","neo soul",0.702,0.297,"3",-9.76,"0",0.0445,0.724,3.06e-06,0.124,0.123,141.193,323920,5872
"25916",52,NA,"r&b","neo soul",0.812,0.526,"6",-9.347,"0",0.0621,0.48,0.00203,0.124,0.516,143.981,313373,NA
"25917",48,2015-10-30,"r&b","neo soul",0.567,0.5,"11",-9.294,"1",0.033,0.369,5.5e-05,0.53,0.391,80.626,342067,1552
"25918",50,1999-01-01,"r&b","neo soul",0.738,0.357,"10",-9.081,"0",0.0593,0.116,1.51e-06,0.26,0.34,126.143,299200,7698
"25919",41,2002-06-04,"r&b","neo soul",0.767,0.494,"6",-5.349,"1",0.0421,0.136,0.000277,0.0603,0.801,96.003,260067,6448
"25920",39,1999-10-22,"r&b","neo soul",0.442,0.585,"6",-6.012,"1",0.0305,0.606,5.85e-05,0.185,0.233,118.736,385720,7404
"25921",32,1997-03-11,"r&b","neo soul",0.744,0.385,"9",-10.23,"1",0.0474,0.589,0.0245,0.111,0.83,78.494,234640,8359
"25922",42,1997-03-11,"r&b","neo soul",0.609,0.598,"7",-10.084,"0",0.1,0.0159,2.07e-05,0.0749,0.333,83.822,292000,8359
"25923",35,1997-03-11,"r&b","neo soul",0.341,0.226,"6",-15.614,"1",0.0364,0.929,0.0203,0.0927,0.162,115.885,253467,8359
"25924",26,1997-03-11,"r&b","neo soul",0.762,0.521,"10",-9.076,"0",0.136,0.0752,0,0.063,0.915,81.988,266573,8359
"25925",10,2000-08-26,"r&b","neo soul",0.734,0.323,"7",-10.462,"1",0.056,0.356,6.25e-06,0.0701,0.789,73.925,308733,7095
"25926",5,2000-08-26,"r&b","neo soul",0.732,0.349,"8",-8.669,"1",0.0308,0.86,3.1e-05,0.0737,0.339,93.843,391373,7095
"25927",7,2000-08-26,"r&b","neo soul",0.552,0.367,"1",-9.211,"1",0.0332,0.773,1.15e-05,0.132,0.312,116.002,398733,7095
"25928",14,2000-08-26,"r&b","neo soul",0.634,0.328,"11",-11.329,"1",0.0597,0.882,2.39e-05,0.0903,0.21,108.085,190600,7095
"25929",52,NA,"r&b","neo soul",0.787,0.425,"10",-5.692,"0",0.0641,0.00637,0.00169,0.196,0.711,99.225,221280,NA
"25930",45,2008-12-01,"r&b","neo soul",0.377,0.284,"4",-9.74,"0",0.0368,0.678,4.14e-05,0.0988,0.168,95.381,254640,4076
"25931",62,2000-10-31,"r&b","neo soul",0.753,0.472,"3",-9.761,"0",0.121,0.48,0.0133,0.284,0.816,135.276,238733,7029
"25932",50,2000-10-31,"r&b","neo soul",0.468,0.149,"5",-13.976,"0",0.0363,0.464,0.000276,0.152,0.124,97.965,430000,7029
"25933",51,2019-04-05,"r&b","neo soul",0.549,0.792,"3",-6.279,"1",0.226,0.452,0,0.0954,0.563,134.824,210909,299
"25934",65,2019-05-07,"r&b","neo soul",0.741,0.397,"6",-9.34,"0",0.035,0.568,0,0.153,0.418,85.049,288532,267
"25935",65,2019-05-24,"r&b","neo soul",0.397,0.507,"11",-9.026,"1",0.0605,0.259,0.0447,0.142,0.363,74.737,292885,250
"25936",60,2018-10-10,"r&b","neo soul",0.552,0.741,"11",-5.419,"0",0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046,476
"25937",0,2019-07-05,"r&b","neo soul",0.638,0.666,"2",-5.238,"1",0.248,0.308,6.97e-06,0.202,0.465,99.178,154667,208
"25938",72,2017-06-09,"r&b","neo soul",0.684,0.683,"6",-7.366,"1",0.177,0.13,0,0.156,0.406,112.856,231253,964
"25939",64,2017-01-23,"r&b","neo soul",0.85,0.273,"7",-11.567,"0",0.278,0.052,2.22e-06,0.104,0.572,116.894,240000,1101
"25940",64,2018-07-27,"r&b","neo soul",0.89,0.523,"6",-8.526,"1",0.056,0.453,1.58e-06,0.0831,0.345,111.031,242196,551
"25941",61,2016-03-27,"r&b","neo soul",0.616,0.243,"9",-13.975,"1",0.103,0.284,0.149,0.264,0.56,183.948,200223,1403
"25942",65,2017-10-13,"r&b","neo soul",0.547,0.294,"7",-10.202,"1",0.0482,0.0607,0.786,0.0933,0.11,105.027,246240,838
"25943",56,2016-10-21,"r&b","neo soul",0.717,0.709,"10",-5.611,"0",0.136,0.0386,0,0.433,0.651,139.414,219133,1195
"25944",74,2017-09-22,"r&b","neo soul",0.741,0.61,"6",-7.34,"0",0.0512,0.315,0,0.534,0.72,125.99,276960,859
"25945",56,2017-10-13,"r&b","neo soul",0.622,0.446,"9",-9.647,"0",0.22,0.318,0.0135,0.0904,0.168,68.85,215045,838
"25946",63,2016-03-27,"r&b","neo soul",0.771,0.466,"0",-8.651,"1",0.0308,0.0314,0.000761,0.31,0.245,110.011,419500,1403
"25947",77,2017-06-09,"r&b","neo soul",0.795,0.594,"0",-6.2,"1",0.0747,0.111,0,0.162,0.409,135.002,275080,964
"25948",58,2018-07-20,"r&b","neo soul",0.875,0.41,"7",-6.29,"0",0.0571,0.0674,0.0374,0.106,0.445,87.999,267400,558
"25949",69,2017-06-09,"r&b","neo soul",0.727,0.456,"9",-7.26,"1",0.285,0.0705,0,0.124,0.548,111.331,208400,964
"25950",49,2017-02-13,"r&b","neo soul",0.688,0.611,"0",-7.213,"0",0.0809,0.337,0,0.112,0.212,109.962,181144,1080
"25951",82,2017-04-27,"r&b","neo soul",0.736,0.449,"1",-11.462,"0",0.425,0.33,0.000162,0.0898,0.326,80.126,219080,1007
"25952",70,2018-06-23,"r&b","neo soul",0.514,0.506,"10",-7.095,"0",0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,585
